user_id,item_id,rating,Timestamp
2062,2343,1,974662131
5332,1999,1,960827716
1421,263,1,976138675
1050,283,1,974957383
1982,1476,1,974685415
4052,825,1,965493758
3651,184,1,966455344
2375,2715,1,1011046067
3327,729,1,967910026
854,155,1,976411674
5400,1957,1,962373268
1114,1215,1,974914717
3370,248,1,1020106252
4040,304,1,965711909
5386,220,1,961190751
4446,2382,1,965256844
732,244,1,975481908
4445,1843,1,965091597
1316,1557,1,975210538
5106,462,1,962337647
4897,379,1,962712766
853,464,1,975347578
5038,3231,1,962512915
1305,1061,1,1010317660
4410,891,1,970365503
412,773,1,976287495
5999,474,1,956884222
1919,1038,1,974728838
5392,486,1,960320664
2230,1666,1,974598888
5001,89,1,963281233
5880,340,1,957547619
2786,1228,1,972966717
5555,1014,1,959442624
4590,748,1,964325875
3945,452,1,965756502
4741,133,1,963331944
507,1723,1,976211124
2025,655,1,974673683
1239,405,1,974840723
4276,300,1,975497476
1919,392,1,974728881
1915,2148,1,974694328
3307,1595,1,967994518
1874,243,1,974701210
4502,2036,1,964983857
3969,567,1,965661188
1083,38,1,974989610
1195,124,1,974847466
4361,325,1,965189365
5548,57,1,959472844
1037,891,1,974987589
5749,136,1,958340066
5020,626,1,962584078
1977,537,1,979572972
3962,116,1,977982901
5305,1304,1,960939847
2303,1063,1,974496964
5574,929,1,959294087
420,883,1,976282726
3074,506,1,969904155
5118,280,1,962293395
5568,1861,1,959824144
4059,1058,1,965490641
1879,922,1,974702285
5043,1298,1,962503887
1853,1592,1,1028505826
4454,719,1,965076932
3750,975,1,966131341
1657,156,1,974711882
3877,1425,1,965917862
3155,60,1,968887130
4813,200,1,962929413
1332,2577,1,974850876
4576,514,1,964405311
3988,737,1,965601754
5681,544,1,1026790501
953,182,1,975135663
3195,2376,1,970938326
3312,46,1,967954067
2140,1509,1,974635893
5304,1065,1,963894597
4168,1946,1,971580375
1979,361,1,974772647
734,555,1,975480283
2514,737,1,974070846
5873,338,1,957564416
1836,134,1,974842152
6001,2513,1,969071053
203,1749,1,978040194
301,899,1,976504338
4116,307,1,1025278632
5184,199,1,963402686
1049,528,1,974962225
5331,2537,1,960825541
708,1155,1,975540606
921,644,1,975209830
1747,861,1,974712036
2512,1297,1,974071857
4249,975,1,965308965
2742,2829,1,973222959
1911,319,1,1014974566
5107,75,1,962338057
799,1084,1,975403432
4523,2136,1,964816424
351,237,1,976324147
4257,409,1,1010774844
1347,429,1,985491625
801,301,1,975404242
4507,411,1,964984331
2565,2293,1,973966163
4818,1093,1,962921059
609,1181,1,975860848
2872,20,1,972782473
3807,200,1,965966006
3266,134,1,968203339
823,890,1,975378532
3040,1142,1,1010272388
4580,1797,1,964379689
2591,1109,1,973828930
3016,385,1,970547696
5719,392,1,958502786
1607,697,1,974730380
1801,1454,1,974744596
2894,470,1,972403883
2265,2144,1,974579875
3041,376,1,970251595
3162,1533,1,968881145
1447,2101,1,977258396
1409,2127,1,974764710
6012,134,1,959116383
4047,171,1,965501234
241,1671,1,976751403
5958,815,1,957044902
2389,541,1,990420564
4464,2569,1,977471026
1713,1103,1,974706794
300,1221,1,976584475
1181,1208,1,974853801
1254,529,1,974823249
3884,968,1,965811068
3714,954,1,966266098
3549,356,1,1009481817
3390,1101,1,967665969
2847,754,1,972512547
636,311,1,975737839
2236,141,1,974597230
2115,1084,1,975373400
2791,458,1,972941738
909,671,1,981314534
5332,2267,1,960827972
1120,306,1,1022868993
542,116,1,976156775
3017,200,1,970521492
4088,1212,1,965537250
2811,396,1,972701027
3278,713,1,968194882
5698,1061,1,958618411
2163,1672,1,974617606
4807,1250,1,962946931
4202,2847,1,965495728
493,1631,1,976214577
5542,561,1,994998975
801,26,1,975401058
5249,39,1,961356455
4152,1084,1,965340266
4994,1488,1,962592088
1297,411,1,974843989
5778,792,1,958165235
2437,1303,1,974227502
1444,2879,1,974756834
1052,2250,1,974952767
5618,424,1,959119377
3587,62,1,966659452
956,2316,1,975128940
1116,560,1,976593870
2009,244,1,974683140
2940,1491,1,971348659
1073,798,1,974941694
1726,166,1,974707488
4560,733,1,964497492
2067,10,1,974659452
2671,99,1,973434186
4892,1048,1,962733080
1167,524,1,974931977
4228,164,1,965312519
530,2205,1,978646535
1942,349,1,974691749
4016,3056,1,965526885
3158,423,1,969818931
3496,68,1,967095012
5890,315,1,957467667
318,267,1,994377925
780,1381,1,975433892
4531,127,1,964735903
2062,1722,1,974659280
5449,1499,1,989868469
2571,662,1,973910319
1366,60,1,974770849
3767,388,1,987189311
5743,1617,1,958364106
2406,76,1,974254606
4471,74,1,965064482
398,104,1,976294078
2115,2406,1,974649905
2778,1540,1,973022781
5230,526,1,961459952
1638,1310,1,980110648
711,86,1,975602387
5248,62,1,961600438
474,1072,1,976220630
3139,949,1,1020013352
3820,302,1,975781369
5762,1686,1,959537670
5014,23,1,962592945
2491,664,1,974123858
4284,1436,1,965284007
2211,97,1,974602253
634,246,1,979141728
5112,1068,1,963317072
4276,836,1,966423080
5579,228,1,959345446
1490,683,1,974756160
1644,534,1,974978773
1293,3308,1,974788402
2961,85,1,978981954
1430,524,1,974759100
4293,202,1,974935027
1245,849,1,975929360
1341,3138,1,974774357
2915,343,1,971732626
648,1385,1,976824339
61,1449,1,977970024
3690,211,1,966308703
3435,1124,1,967327974
74,1076,1,977851032
5130,383,1,962131234
4325,312,1,965245724
1979,47,1,974686367
4688,541,1,965354063
3461,1962,1,1021638565
5252,64,1,961293699
2795,684,1,997320249
4532,899,1,973791978
5097,1704,1,962371128
5981,538,1,956935952
1584,156,1,974737031
4212,1272,1,965843637
4283,1712,1,965277251
921,73,1,975212594
250,13,1,976715431
4741,79,1,963331956
4883,206,1,963044314
2663,200,1,973455274
810,1584,1,975393572
5386,1969,1,960340654
2180,1240,1,974611814
5960,316,1,957025459
1180,815,1,976067630
5949,1259,1,957185270
1967,313,1,974742460
939,2057,1,975172878
1646,506,1,1027845298
5552,849,1,959454711
4168,595,1,971580756
503,885,1,976226202
4997,45,1,962592506
4019,528,1,965524389
1596,173,1,974733904
1353,891,1,975457780
842,1301,1,975369736
1441,840,1,974760433
4160,1115,1,965338892
2906,1600,1,971840274
5674,889,1,958744943
86,92,1,977694631
1223,414,1,975167140
2776,371,1,973124244
4823,646,1,962918455
2426,33,1,974228162
3298,540,1,968035030
5041,792,1,962659061
5889,546,1,957468475
15,941,1,978174535
5162,2146,1,961904807
1799,575,1,974741326
3223,2828,1,968523270
5811,1482,1,957943085
2046,20,1,974762449
947,519,1,975145947
307,1392,1,995838166
3142,1033,1,968989468
1425,656,1,974854900
527,576,1,976410737
1725,628,1,974704840
3928,34,1,965710892
1032,1073,1,977428013
2582,728,1,974073959
91,417,1,977645853
1967,343,1,974742738
3028,1347,1,970367929
1089,38,1,974932196
1629,954,1,974725034
2009,860,1,974677548
2500,4,1,974085174
5566,1824,1,959350431
1031,699,1,974999796
4681,3277,1,965609175
3166,175,1,968818324
197,1113,1,977002292
5358,133,1,960603699
2856,1926,1,972509642
5979,1507,1,956944494
807,237,1,975393958
4880,3,1,962755682
1641,1568,1,974714059
5283,123,1,961101364
3506,738,1,967065537
5418,283,1,960173994
203,1829,1,978049398
3805,1505,1,965966377
2241,635,1,990483953
4565,207,1,964633483
1018,1590,1,975010232
1707,277,1,974705978
5069,799,1,962469674
250,755,1,976715635
1889,121,1,974780327
4579,2398,1,964401054
5402,922,1,960311513
4088,133,1,965456298
2194,123,1,980043724
3188,888,1,969870134
3688,1199,1,966311748
4846,565,1,962834490
3433,200,1,967335046
791,1241,1,975423700
1727,612,1,974704689
215,593,1,976870439
3750,162,1,966128149
120,119,1,977459200
1334,87,1,974817844
1967,644,1,974686761
5866,550,1,957594101
532,153,1,976141957
4773,97,1,980123740
1748,3148,1,974843456
2283,1001,1,974528052
1291,524,1,974789193
3190,307,1,968652891
3099,244,1,969592182
548,1629,1,976068918
2231,726,1,978355673
3379,681,1,967586387
4832,308,1,962899556
3598,1715,1,968337185
1665,753,1,974968306
92,970,1,977632002
3649,3196,1,966461615
4901,390,1,962685351
1450,1586,1,975826665
2678,2523,1,973402199
1508,2184,1,974833389
2009,326,1,974677977
2377,907,1,974331337
1871,529,1,974693760
330,460,1,1000154067
2254,17,1,974590565
503,92,1,976209692
3474,198,1,1015736901
2894,1141,1,971990689
3994,605,1,965585264
1630,1312,1,974723527
5522,1617,1,959646255
307,291,1,995834020
731,336,1,975494897
1515,2058,1,976294575
3602,538,1,966622434
1957,1714,1,974984556
4471,1071,1,965064482
4015,316,1,965618482
5748,240,1,962844317
863,61,1,977181824
6024,876,1,956729996
1491,209,1,974749470
4851,147,1,962849929
6015,4,1,956778778
3157,390,1,993072928
2037,10,1,975249516
1646,843,1,1027846245
4424,404,1,965111785
896,1384,1,975222744
4577,1998,1,974475286
4149,38,1,965341177
4577,614,1,964449000
3824,128,1,965942834
1134,758,1,974880355
2108,1909,1,974664740
3941,1735,1,965694618
234,2011,1,976772400
2469,780,1,974157316
5135,20,1,962090758
5255,660,1,971966303
1588,64,1,974735418
4703,585,1,963533621
5830,6,1,957888841
2017,1922,1,974675611
2029,682,1,974734247
4481,723,1,965097154
5037,3033,1,962520914
5139,1329,1,964876622
5425,903,1,960102337
5953,1457,1,957702685
4936,303,1,962648071
1272,1973,1,974815128
4109,294,1,965366045
4410,1096,1,969332669
4472,1001,1,965075768
2055,1724,1,974816664
2550,187,1,974015123
2539,504,1,974046526
3351,2402,1,967744100
2528,1168,1,974060007
4926,1439,1,962660444
3592,803,1,966635716
5079,905,1,962412698
441,1340,1,997238467
3157,1058,1,968884303
3937,669,1,965704152
2908,255,1,971968521
954,136,1,975209933
5811,2028,1,957937370
4985,376,1,962592911
5612,755,1,959135676
4707,284,1,963517999
4259,741,1,972110416
391,1958,1,976550485
4317,352,1,965340093
5794,1360,1,958149036
401,287,1,976296713
2545,797,1,974041225
2664,1149,1,973471784
5826,3032,1,957895911
3270,1634,1,968198994
5915,1259,1,957459741
5460,231,1,959903772
3806,2972,1,965967105
2831,346,1,972589088
1100,1641,1,980365889
4843,104,1,962843100
4961,382,1,963095234
1150,793,1,974870148
4594,376,1,964222490
1844,116,1,974707048
2062,2432,1,974662324
3676,1903,1,966364675
4983,792,1,962596105
2936,792,1,971477425
5995,18,1,956873727
5768,538,1,958174658
2122,1762,1,974645362
3634,246,1,966516866
3486,532,1,967057721
730,1454,1,975528548
3344,636,1,967774483
1646,619,1,974712860
2687,382,1,978833013
2994,595,1,970691567
3433,535,1,967335410
4646,460,1,963966562
2165,340,1,974612671
2070,603,1,974657844
5136,188,1,962070096
4082,623,1,965435536
2040,1394,1,1002928277
5490,743,1,959815217
4270,52,1,965304264
876,2427,1,975269269
3589,480,1,966656118
2260,322,1,974582602
2272,1852,1,974569358
4447,1061,1,965133919
2911,352,1,971794248
1171,331,1,974867987
5984,1905,1,961118038
3828,1252,1,965939947
4020,781,1,965523055
1824,33,1,974731481
4704,1967,1,963672787
993,497,1,975120985
4406,255,1,965155554
4298,925,1,965271002
3092,2400,1,969891272
47,738,1,978014096
4257,608,1,1007410949
452,204,1,976244425
3027,662,1,970439694
3649,1604,1,970773563
5608,1618,1,959185053
2720,64,1,973278007
5245,350,1,961374877
263,1175,1,976729196
3790,371,1,966019640
1834,38,1,974881730
4735,204,1,963298137
1183,65,1,974852357
4457,600,1,965096095
3518,514,1,968602142
3313,2003,1,967946729
1145,982,1,974937929
1641,1529,1,974713966
1014,739,1,975036198
659,895,1,975687841
5830,2279,1,970005177
3044,597,1,970190007
4388,1177,1,965165084
2760,287,1,973148058
3006,1772,1,970542035
1811,273,1,974784537
1464,1732,1,974765308
862,90,1,975282111
3011,77,1,970599253
4328,189,1,965242733
1423,1142,1,974759416
5110,2043,1,962424449
1512,1628,1,974748697
5197,517,1,1041612260
3538,1252,1,966930905
647,499,1,975711904
3433,1083,1,967335203
549,612,1,976157702
4999,166,1,962595717
5111,278,1,962326161
695,1405,1,979401525
1716,5,1,980175855
5393,194,1,961438438
1694,591,1,974707703
3988,360,1,965598827
888,1693,1,975254772
4724,1073,1,963370246
1596,364,1,979914866
318,372,1,976419689
2912,1130,1,971772009
4735,83,1,963631622
714,514,1,979578141
917,23,1,978239724
4380,537,1,965177004
1297,2442,1,974836944
4542,2470,1,965111859
838,531,1,981355959
2198,927,1,974606084
3181,152,1,968774681
4218,896,1,965316279
1016,141,1,975009315
3599,455,1,966626377
2123,2350,1,974651333
1265,292,1,978577343
3975,147,1,965651185
1791,164,1,974700567
4938,60,1,962789925
1494,1046,1,974764675
888,1256,1,975251513
2985,1599,1,979197118
1631,2327,1,974719619
4267,723,1,965303052
5834,553,1,957845458
1284,904,1,982476679
2630,1185,1,973614178
3863,593,1,965856023
1284,150,1,974792172
1501,157,1,974749213
517,321,1,978539857
3973,2847,1,965654479
5679,1561,1,958613183
5171,1355,1,1044152701
2202,133,1,974603688
903,1216,1,975209557
4932,619,1,962651535
52,629,1,977953833
1585,673,1,974736418
3823,83,1,978124945
2022,8,1,1006290607
4286,1665,1,965277931
1888,2444,1,989085757
1834,828,1,974881566
4192,217,1,965328525
4429,1528,1,965101528
4749,1256,1,963191516
1888,1257,1,989090400
1398,277,1,1008600759
5600,156,1,959212199
1592,484,1,974755570
2626,95,1,973628432
5139,1408,1,964876678
1278,42,1,974856611
3943,1264,1,965691064
1675,1184,1,974792385
5255,272,1,961270740
5082,1380,1,962407612
3496,263,1,967182274
3518,586,1,968352867
2091,1619,1,1003089729
4447,1179,1,965135059
2275,123,1,974562001
5311,1262,1,963367417
257,1199,1,976672528
2794,87,1,972890778
2088,51,1,974654587
1999,64,1,974677177
526,1210,1,976161192
4278,273,1,965283927
1154,124,1,974866616
5321,321,1,960856414
1180,348,1,974983468
5685,125,1,958603130
3928,753,1,965708434
4389,805,1,965165779
1586,949,1,974745390
5857,1448,1,957714549
2992,748,1,970725705
1366,194,1,974772763
4590,619,1,964326211
535,720,1,976138307
2750,164,1,974817071
800,2629,1,975402195
5877,1522,1,1043781754
4770,88,1,997839382
1064,1613,1,974946924
989,527,1,975872113
5222,124,1,961528455
2245,211,1,981394357
2890,1097,1,972009593
2853,741,1,972530685
306,238,1,976486519
2485,2138,1,974143004
1600,922,1,978577041
3470,755,1,973295846
5642,126,1,959649432
3498,489,1,966996458
1850,2611,1,1037047477
1502,1468,1,974748345
3066,1085,1,969997431
3692,885,1,966304640
4971,1214,1,962606667
3768,792,1,966058810
1376,145,1,974774125
727,581,1,975515344
4540,35,1,971643121
4745,62,1,963245585
4577,583,1,964449203
650,1041,1,975706594
686,457,1,975600786
1734,221,1,974704933
1149,41,1,975197148
2881,2884,1,972244401
1099,3296,1,974927262
1251,986,1,981130813
3319,737,1,968203744
3538,912,1,966932831
5176,1991,1,961858441
2809,160,1,972838586
3588,1516,1,966658038
228,23,1,976822580
4070,1000,1,965612594
5762,447,1,959536580
4027,1764,1,966198290
3194,196,1,968641011
3122,4,1,969323722
1359,251,1,974771400
794,2086,1,975417685
5830,1352,1,957888351
5564,382,1,959354858
5281,2204,1,961166930
1495,2361,1,974750595
4542,723,1,965109661
32,538,1,978558828
1924,414,1,1025967503
2995,1547,1,972618351
4938,732,1,962789873
1167,376,1,974860654
2626,1617,1,988659877
2323,135,1,974434643
168,399,1,977206120
5053,376,1,982608150
1132,587,1,974969988
4939,45,1,1022012405
1697,493,1,974774751
3181,982,1,968770145
1529,13,1,974829389
5592,175,1,959225684
5733,41,1,983393693
2436,280,1,974351740
5785,305,1,958145493
5297,676,1,961006036
2067,218,1,974659511
2441,410,1,974219683
2270,1015,1,974573927
172,84,1,995304694
4220,1452,1,965316414
2623,127,1,973639967
2752,1024,1,973196707
1004,209,1,975038772
4085,2195,1,965503036
1446,182,1,981021989
5584,209,1,959726358
5893,48,1,957463412
4985,317,1,962592791
614,531,1,975805496
4590,64,1,964304555
3490,646,1,967064504
5367,849,1,960497657
2678,199,1,973391925
528,629,1,977449586
437,1162,1,980903129
3944,2614,1,965692706
286,256,1,976568850
2760,221,1,973150011
5716,1313,1,958866180
4770,284,1,963445894
3432,1104,1,967414064
3050,128,1,970179752
514,266,1,976203419
3982,352,1,965618217
258,1292,1,984250049
3995,78,1,965584124
230,1050,1,1037048901
351,1184,1,976334743
4070,194,1,965615091
1747,58,1,1043581018
5069,343,1,963747714
2975,104,1,971021403
3400,1530,1,980112907
72,837,1,977865377
1465,535,1,974754511
545,89,1,976069227
3482,366,1,967496876
4681,999,1,998535298
1883,1080,1,974698008
4147,587,1,965343360
4351,793,1,965192909
903,147,1,978045512
1475,176,1,974752284
191,1088,1,977026027
662,990,1,975653261
1241,1522,1,974908225
325,1666,1,976424785
1382,1555,1,981231452
4209,237,1,965319344
2561,462,1,973981167
4807,1341,1,962937277
61,652,1,977909320
6029,612,1,956719183
3913,538,1,965795726
2144,630,1,974628338
3500,357,1,966997344
244,746,1,976736825
135,1258,1,977423034
659,1332,1,975696525
3518,1045,1,969989696
309,319,1,976481525
5025,202,1,962775265
4507,661,1,964983710
1100,470,1,974924096
2965,166,1,971117418
2965,606,1,971138223
4106,163,1,965519726
5137,84,1,962060919
351,1036,1,976334268
1003,1596,1,975049950
1278,1737,1,974853236
5953,1445,1,957649970
191,168,1,977027084
2115,621,1,974650975
2792,2322,1,972934992
1748,316,1,974841149
2665,1256,1,973448140
1736,783,1,976062705
3409,385,1,967419731
192,344,1,977018967
2236,1181,1,974596081
4652,694,1,963939718
2428,96,1,974420878
2344,611,1,974413035
3546,482,1,966836894
3117,215,1,969402332
3102,1542,1,969566526
2544,1194,1,974040123
4507,1164,1,964988477
3761,3250,1,966435235
271,434,1,976696242
5778,1765,1,958165708
5855,158,1,957732788
4868,797,1,962886613
801,2332,1,975401312
1316,993,1,974841290
1223,355,1,974838854
4110,1895,1,965365041
5162,2838,1,961904614
1796,392,1,974698448
4962,1075,1,962624262
2020,74,1,974977428
1902,547,1,974694886
479,85,1,976234847
1623,618,1,998697948
122,1433,1,979325480
4447,1662,1,965135002
5643,160,1,958881895
3021,144,1,970507321
4140,72,1,965352590
3849,926,1,965881501
3820,445,1,974758604
2477,1237,1,974149479
3556,1225,1,966805920
2011,762,1,974676550
2123,208,1,974649132
831,2264,1,975362492
4465,2489,1,965070913
3351,1010,1,967743921
1937,1041,1,974695116
4606,491,1,964307895
527,1338,1,976410832
283,8,1,976572430
4707,661,1,963525855
1927,21,1,975188758
5758,369,1,958255903
851,33,1,975348226
3468,755,1,967154949
751,340,1,975610299
532,1351,1,976209169
92,145,1,977630301
4818,1967,1,962923146
1332,1445,1,974777381
1798,290,1,974703188
3846,332,1,965883310
351,841,1,976327222
5014,2222,1,962594259
5238,2418,1,961443510
3120,327,1,969335263
5915,3166,1,957459289
5554,2854,1,959550043
5086,91,1,967343774
1415,317,1,975225739
279,90,1,976574586
1146,1709,1,974872399
2292,26,1,974511273
987,176,1,976398093
751,36,1,975461122
5204,85,1,961639516
4135,2524,1,965348287
2371,2182,1,974676541
1834,2517,1,974877756
1483,2258,1,997907879
1987,312,1,974682856
3557,350,1,966803621
1450,903,1,1019673293
1860,24,1,974703999
4344,82,1,966387139
2853,368,1,972577509
1430,283,1,974759100
5894,495,1,957463206
129,1712,1,977431333
6001,1039,1,1014523876
2773,741,1,973098967
3518,2329,1,993143935
1210,62,1,976218271
4407,761,1,965159536
5107,10,1,962339821
151,89,1,977268843
1774,113,1,974700856
1836,2889,1,976828381
5141,44,1,962147092
1987,486,1,974857630
1172,504,1,974858690
4903,2755,1,962686752
3490,251,1,967067901
2684,763,1,973374941
2819,1560,1,972663197
1150,156,1,974870359
3486,1195,1,967058245
5949,2018,1,1046369090
1421,2756,1,978469703
4595,968,1,964222923
5099,3471,1,962385707
3570,807,1,966737962
4236,293,1,965310149
1744,454,1,974704668
1716,64,1,974707307
1067,872,1,974948602
3470,1345,1,973298315
5781,1181,1,959367579
3980,352,1,965625990
357,156,1,976317046
1046,767,1,974965473
5001,1393,1,962593987
5474,486,1,960833160
2464,1272,1,974325011
2100,842,1,974653509
3836,1629,1,965933103
2940,844,1,971349402
1619,490,1,974726902
434,1466,1,976247801
4522,26,1,964817392
2458,50,1,974174045
5737,775,1,958417149
1835,3148,1,974828585
887,605,1,975257644
4352,767,1,965192663
2213,435,1,974601361
2856,1114,1,972505303
1697,515,1,974772610
5456,244,1,959913473
474,1103,1,976221054
5045,1164,1,962503253
4778,10,1,963018700
4370,329,1,965181103
4027,1171,1,966197847
6035,2109,1,956712763
4863,623,1,962820059
562,1093,1,976045039
270,1317,1,999140263
2062,531,1,994572730
1265,343,1,1007334220
5469,400,1,1020462473
3471,198,1,967143323
6015,194,1,956776862
5424,597,1,960110030
4516,97,1,964862727
192,127,1,1035341831
3307,608,1,967976597
115,1082,1,997448812
3181,1887,1,1040416295
920,1005,1,975201698
2063,63,1,974667068
1940,1863,1,995698314
1446,980,1,981017587
4407,650,1,965158903
5320,555,1,960863819
3805,2958,1,965966518
2617,41,1,973658510
4905,1368,1,963476848
241,2158,1,976754699
2105,1118,1,975130954
5592,891,1,960085816
3379,1529,1,967586556
4592,2066,1,964237134
2958,277,1,971138445
5341,452,1,961201436
3352,1184,1,968127111
2452,152,1,975576274
3767,406,1,966069236
1844,2774,1,974709329
1149,2624,1,975196409
1376,74,1,974774125
3759,68,1,966094606
530,2078,1,978972910
751,1188,1,1030994061
1250,334,1,974991439
32,491,1,978109709
2438,1099,1,974223978
951,1801,1,975137849
1284,2237,1,974794566
1311,96,1,974781486
1014,13,1,975017381
5754,186,1,958280089
549,2203,1,976157832
4248,1743,1,965311022
3875,237,1,965837096
27,726,1,978125906
1596,1111,1,993746602
4057,316,1,965492386
2243,1220,1,974597888
4343,1531,1,965327610
3575,2043,1,966722795
933,1070,1,992384551
4976,119,1,962601795
5283,0,1,961097943
2062,2212,1,975743175
3188,2538,1,969862053
3313,840,1,967947043
4143,112,1,965345625
2690,2216,1,976387971
4966,643,1,962609199
5112,547,1,971968421
4632,1866,1,964036823
1266,994,1,974817673
3433,151,1,967335662
5500,134,1,959796015
2015,890,1,974676357
2730,147,1,973243962
4386,534,1,987135816
4155,1156,1,965341234
1450,547,1,1019673374
4801,908,1,962940235
3609,1054,1,974822977
4282,5,1,965278966
5626,738,1,959045779
934,955,1,975182284
5305,417,1,961013556
3538,808,1,966927399
1299,231,1,974788925
5968,434,1,956961122
2894,765,1,971990357
538,1712,1,976128576
4048,2501,1,965497254
4496,1280,1,972443018
5722,167,1,999112778
1311,662,1,974781539
1100,209,1,974924811
222,627,1,976903288
3282,1003,1,968122310
5385,669,1,960328926
586,1879,1,982711597
4302,2150,1,965267652
3456,1988,1,967241009
4134,1524,1,965357351
5156,539,1,962245178
2792,1715,1,972936873
5252,742,1,961290839
480,1067,1,976218142
3602,565,1,966617704
2620,189,1,973655657
1237,1654,1,974833440
1229,184,1,974842419
1217,60,1,974838984
614,26,1,975979063
1099,1604,1,974927163
3415,1934,1,967406195
4878,177,1,962765677
3236,2474,1,968358122
1332,2047,1,974778108
959,58,1,975126163
1332,340,1,974775896
84,1524,1,979499945
1921,1348,1,975162358
3502,1601,1,967750010
2180,919,1,974609461
4359,597,1,965188211
3242,124,1,968339064
1058,350,1,974953776
1727,10,1,974704689
3821,171,1,965943787
3674,1454,1,966362310
3031,1718,1,970343018
1394,758,1,975012119
3068,107,1,970358473
1925,611,1,974690532
3311,881,1,976672531
3206,2492,1,968556153
452,688,1,976245586
3074,708,1,969897819
168,2148,1,977187621
3223,2230,1,968543245
4489,92,1,965010371
4082,200,1,965436296
1003,565,1,975048249
4084,493,1,986184961
2886,204,1,972142824
3684,1654,1,966950530
5467,1034,1,967833483
854,786,1,976408471
1881,207,1,974772500
351,1188,1,976332380
4470,177,1,965763026
5831,529,1,957886807
746,132,1,975465470
1666,127,1,974709566
4278,44,1,965285516
224,364,1,976832322
1583,611,1,981178594
1508,819,1,974833856
128,1901,1,977435313
1604,14,1,975384573
5765,280,1,958177227
292,2415,1,976561197
3506,1440,1,967065924
3166,155,1,968815656
3223,510,1,1025754264
1929,755,1,974693002
180,130,1,977087923
2241,1221,1,990484669
2505,331,1,974076998
3066,925,1,969997099
2452,508,1,974191862
1758,2210,1,974702816
3945,753,1,965751298
5363,189,1,960523599
3755,1150,1,966104055
5877,950,1,1043784133
4829,352,1,963011587
569,768,1,976000088
3044,325,1,970189389
437,1056,1,976258101
5219,702,1,961542214
5836,86,1,957844928
3499,842,1,966996191
5811,3310,1,957944864
2558,78,1,973990552
3787,385,1,966019963
2091,843,1,974690543
4466,662,1,1032407043
5106,1276,1,962336329
5873,406,1,975280682
5538,1042,1,968170234
2129,2456,1,974642401
2040,557,1,979180349
1644,32,1,988253405
4590,590,1,964327661
5949,140,1,957442927
5449,1016,1,971898473
921,415,1,975201238
4472,638,1,965066346
6015,741,1,956778400
720,376,1,976463637
2495,721,1,974434870
4767,0,1,963085105
2927,2122,1,971552613
3884,615,1,965810562
4646,105,1,963968244
2610,1297,1,973795758
4535,67,1,964718295
5041,1915,1,962656204
4013,1145,1,965536849
854,92,1,976408078
813,134,1,975392979
5083,683,1,962400866
5603,612,1,959459483
5953,3143,1,957705784
1710,2688,1,974705814
5972,214,1,956950676
1014,307,1,979455002
4342,488,1,965225006
3421,433,1,967361743
1596,104,1,974734033
2671,711,1,973434254
2503,860,1,1005452587
5981,390,1,956935747
5565,847,1,959370344
1743,138,1,974706255
4265,931,1,965304451
4606,614,1,1018906386
1480,432,1,974839240
5846,400,1,957796516
136,647,1,1000867717
3179,243,1,968800765
4672,1007,1,970984205
2838,880,1,972570468
6035,294,1,956710005
5794,1816,1,958150430
5273,2353,1,961108958
2194,84,1,974606276
4470,2493,1,965085490
1967,4,1,974688110
5276,127,1,963956580
2367,106,1,974339503
671,714,1,975626059
4479,1387,1,965108997
1296,1203,1,974793068
3723,594,1,966225937
1108,1016,1,975463827
5337,767,1,960747226
2580,958,1,973889699
4984,587,1,962594236
3490,433,1,967067197
5319,1234,1,960863081
1424,1621,1,980986777
1578,939,1,974929529
2872,85,1,972781412
1149,834,1,975196462
4127,1372,1,965353593
5916,77,1,957316487
1,125,1,978299941
1181,0,1,1005869045
6039,346,1,956704081
4534,1726,1,964721890
2195,435,1,974606218
4978,155,1,962601929
3415,94,1,967403029
4008,974,1,965958216
302,177,1,976506995
5110,1617,1,962331502
2871,1981,1,972421829
3823,1664,1,970245915
1792,515,1,974703140
872,661,1,975280367
1054,435,1,974952495
4268,127,1,965301818
4703,615,1,963532134
2648,2679,1,973632450
4078,123,1,965443872
954,512,1,975211817
677,527,1,989240451
3942,1365,1,965691238
463,346,1,976227151
3956,1082,1,965674370
3767,2836,1,987188268
2561,23,1,973980975
4125,917,1,1032580269
1693,468,1,974708789
540,22,1,976125020
5369,268,1,960485577
2254,374,1,976156575
3613,62,1,966604497
5649,895,1,958865269
3452,1847,1,967241727
2961,2573,1,977168762
4021,1535,1,965525678
1133,1300,1,974881619
2455,179,1,974178638
4687,134,1,963618414
1180,1342,1,974856454
1302,982,1,974835049
6035,539,1,956711123
1640,858,1,974714056
5475,338,1,959880400
3772,756,1,966047809
1131,251,1,974889253
3824,511,1,965944252
1876,2448,1,977430848
3223,336,1,968444565
1982,728,1,974685248
43,1737,1,978020416
474,753,1,976220600
3310,2606,1,968648062
1488,1582,1,974754939
731,1216,1,975495960
243,541,1,976739776
1368,581,1,1014451747
2726,644,1,973267869
2742,307,1,973223760
2354,186,1,974400427
1099,2889,1,974927211
1502,406,1,974748510
2764,319,1,973129539
3366,509,1,971617314
2771,173,1,983892677
1133,132,1,974882544
3022,315,1,970471695
4168,573,1,976588802
654,260,1,975708191
4886,2222,1,962739668
5207,733,1,963112359
3753,1234,1,966119363
2258,213,1,974591315
1850,1716,1,998443330
3125,319,1,969297874
